region,ip,prefixlength
ripencc,5.57.8.0,21
ripencc,31.29.0.0,19
ripencc,31.186.48.0,21
ripencc,31.192.248.0,21
ripencc,37.218.128.0,18
ripencc,46.226.208.0,21
ripencc,46.235.72.0,22
ripencc,46.251.192.0,19
ripencc,77.95.56.0,21
ripencc,77.235.0.0,19
ripencc,80.72.176.0,20
ripencc,81.20.16.0,20
ripencc,81.88.192.0,20
ripencc,85.113.0.0,19
ripencc,89.237.192.0,18
ripencc,92.62.64.0,20
ripencc,92.245.96.0,19
ripencc,94.143.192.0,21
ripencc,95.87.64.0,21
ripencc,95.87.72.0,21
ripencc,95.87.80.0,20
ripencc,109.71.224.0,21
ripencc,109.201.160.0,19
ripencc,139.28.28.0,22
ripencc,146.19.220.0,24
ripencc,158.181.0.0,19
ripencc,158.181.128.0,17
ripencc,185.20.120.0,22
ripencc,185.29.184.0,22
ripencc,185.39.79.0,24
ripencc,185.48.136.0,22
ripencc,185.53.228.0,22
ripencc,185.54.252.0,22
ripencc,185.66.252.0,22
ripencc,185.88.32.0,22
ripencc,185.117.148.0,22
ripencc,185.138.100.0,22
ripencc,185.138.184.0,22
ripencc,185.157.136.0,22
ripencc,185.161.48.0,22
ripencc,185.211.228.0,22
ripencc,185.229.36.0,22
ripencc,188.244.124.0,24
ripencc,193.34.225.0,24
ripencc,193.176.239.0,24
ripencc,195.38.160.0,19
ripencc,195.114.240.0,20
ripencc,212.2.224.0,21
ripencc,212.2.232.0,22
ripencc,212.42.96.0,19
ripencc,212.97.0.0,19
ripencc,212.112.96.0,19
ripencc,212.241.0.0,19
ripencc,213.145.128.0,19
ripencc,213.232.200.0,24
ripencc,217.29.16.0,20
